model,suite,template_family,human_cost,environment_cost,sweep_arm,signed_log10_multiplier,permutation_index,option_mapping,candidate_value,candidate_text,candidate_probability,candidate_logprob
base,abc,oil_extraction_ban,1,100000,environment,-4.0,2,A=human|B=ecological|C=abstain,1,A,0.9626730494003104,-0.0380401611328125
base,abc,oil_extraction_ban,1,100000,environment,-4.0,2,A=human|B=ecological|C=abstain,0,B,0.0373268848914452,-3.2880401611328125
base,abc,oil_extraction_ban,1,100000,environment,-4.0,2,A=human|B=ecological|C=abstain,2,C,6.570824416293353e-08,-16.538040161132812
base,abc,oil_extraction_ban,1,100000,environment,-4.0,3,A=human|B=abstain|C=ecological,1,A,0.4999999235244316,-0.693145751953125
base,abc,oil_extraction_ban,1,100000,environment,-4.0,3,A=human|B=abstain|C=ecological,2,B,1.5295113685685905e-07,-15.693145751953123
base,abc,oil_extraction_ban,1,100000,environment,-4.0,3,A=human|B=abstain|C=ecological,0,C,0.4999999235244316,-0.693145751953125
base,abc,oil_extraction_ban,1,100000,environment,-4.0,4,A=abstain|B=ecological|C=human,2,A,2.0611529876787256e-09,-20.0
base,abc,oil_extraction_ban,1,100000,environment,-4.0,4,A=abstain|B=ecological|C=human,0,B,3.059022262951133e-07,-15.0
base,abc,oil_extraction_ban,1,100000,environment,-4.0,4,A=abstain|B=ecological|C=human,1,C,0.9999996920366208,0.0
base,abc,oil_extraction_ban,1,100000,environment,-4.0,5,A=abstain|B=human|C=ecological,2,A,4.0586494964664184e-10,-21.625
base,abc,oil_extraction_ban,1,100000,environment,-4.0,5,A=abstain|B=human|C=ecological,1,B,6.475947979420908e-07,-14.25
base,abc,oil_extraction_ban,1,100000,environment,-4.0,5,A=abstain|B=human|C=ecological,0,C,0.9999993519993372,0.0
base,abc,oil_extraction_ban,1,10000,environment,-3.0,0,A=ecological|B=human|C=abstain,0,A,0.9984988143551904,-0.0015029907226562
base,abc,oil_extraction_ban,1,10000,environment,-3.0,0,A=ecological|B=human|C=abstain,1,B,0.0015011822516432,-6.501502990722656
base,abc,oil_extraction_ban,1,10000,environment,-3.0,0,A=ecological|B=human|C=abstain,2,C,3.393166388627232e-09,-19.501502990722656
base,abc,oil_extraction_ban,1,10000,environment,-3.0,1,A=ecological|B=abstain|C=human,0,A,0.010986942605214,-4.51104736328125
base,abc,oil_extraction_ban,1,10000,environment,-3.0,1,A=ecological|B=abstain|C=human,2,B,2.309932006737852e-09,-19.88604736328125
base,abc,oil_extraction_ban,1,10000,environment,-3.0,1,A=ecological|B=abstain|C=human,1,C,0.989013055084854,-0.01104736328125
base,abc,oil_extraction_ban,1,10000,environment,-3.0,2,A=human|B=ecological|C=abstain,1,A,0.9859362877620876,-0.0141639709472656
base,abc,oil_extraction_ban,1,10000,environment,-3.0,2,A=human|B=ecological|C=abstain,0,B,0.0140636258280088,-4.264163970947266
base,abc,oil_extraction_ban,1,10000,environment,-3.0,2,A=human|B=ecological|C=abstain,2,C,8.640990354503757e-08,-16.264163970947266
base,abc,oil_extraction_ban,1,10000,environment,-3.0,3,A=human|B=abstain|C=ecological,1,A,0.4378234404759725,-0.8259391784667969
base,abc,oil_extraction_ban,1,10000,environment,-3.0,3,A=human|B=abstain|C=ecological,2,B,1.3393120641169294e-07,-15.825939178466797
base,abc,oil_extraction_ban,1,10000,environment,-3.0,3,A=human|B=abstain|C=ecological,0,C,0.5621764255928211,-0.5759391784667969
base,abc,oil_extraction_ban,1,10000,environment,-3.0,4,A=abstain|B=ecological|C=human,2,A,3.398266094039287e-09,-19.5
base,abc,oil_extraction_ban,1,10000,environment,-3.0,4,A=abstain|B=ecological|C=human,0,B,5.043474064875452e-07,-14.5
base,abc,oil_extraction_ban,1,10000,environment,-3.0,4,A=abstain|B=ecological|C=human,1,C,0.9999994922543274,0.0
base,abc,oil_extraction_ban,1,10000,environment,-3.0,5,A=abstain|B=human|C=ecological,2,A,7.582543283116828e-10,-21.000003814697266
base,abc,oil_extraction_ban,1,10000,environment,-3.0,5,A=abstain|B=human|C=ecological,1,B,2.260324296189672e-06,-13.000003814697266
base,abc,oil_extraction_ban,1,10000,environment,-3.0,5,A=abstain|B=human|C=ecological,0,C,0.9999977389174494,-3.814697265625e-06
base,abc,oil_extraction_ban,1,1000,environment,-2.0,0,A=ecological|B=human|C=abstain,0,A,0.9968273079785872,-0.0031776428222656
base,abc,oil_extraction_ban,1,1000,environment,-2.0,0,A=ecological|B=human|C=abstain,1,B,0.0031726828132706,-5.753177642822266
base,abc,oil_extraction_ban,1,1000,environment,-2.0,0,A=ecological|B=human|C=abstain,2,C,9.208142079129844e-09,-18.503177642822266
base,abc,oil_extraction_ban,1,1000,environment,-2.0,1,A=ecological|B=abstain|C=human,0,A,0.0040701377108285,-5.504077911376953
base,abc,oil_extraction_ban,1,1000,environment,-2.0,1,A=ecological|B=abstain|C=human,2,B,1.2450645705044411e-09,-20.504077911376953
base,abc,oil_extraction_ban,1,1000,environment,-2.0,1,A=ecological|B=abstain|C=human,1,C,0.995929861044107,-0.0040779113769531
base,abc,oil_extraction_ban,1,1000,environment,-2.0,2,A=human|B=ecological|C=abstain,1,A,0.9933071172639848,-0.0067138671875
base,abc,oil_extraction_ban,1,1000,environment,-2.0,2,A=human|B=ecological|C=abstain,0,B,0.006692850709939,-5.0067138671875
base,abc,oil_extraction_ban,1,1000,environment,-2.0,2,A=human|B=ecological|C=abstain,2,C,3.202607633505254e-08,-17.2567138671875
base,abc,oil_extraction_ban,1,1000,environment,-2.0,3,A=human|B=abstain|C=ecological,1,A,0.8807970099845438,-0.1269264221191406
base,abc,oil_extraction_ban,1,1000,environment,-2.0,3,A=human|B=abstain|C=ecological,2,B,7.71952362644831e-08,-16.37692642211914
base,abc,oil_extraction_ban,1,1000,environment,-2.0,3,A=human|B=abstain|C=ecological,0,C,0.1192029128202198,-2.1269264221191406
base,abc,oil_extraction_ban,1,1000,environment,-2.0,4,A=abstain|B=ecological|C=human,2,A,2.0611529876787256e-09,-20.0
base,abc,oil_extraction_ban,1,1000,environment,-2.0,4,A=abstain|B=ecological|C=human,0,B,3.059022262951133e-07,-15.0
base,abc,oil_extraction_ban,1,1000,environment,-2.0,4,A=abstain|B=ecological|C=human,1,C,0.9999996920366208,0.0
base,abc,oil_extraction_ban,1,1000,environment,-2.0,5,A=abstain|B=human|C=ecological,2,A,7.58253216469485e-10,-21.000003814697266
base,abc,oil_extraction_ban,1,1000,environment,-2.0,5,A=abstain|B=human|C=ecological,1,B,3.726639281360826e-06,-12.500003814697266
base,abc,oil_extraction_ban,1,1000,environment,-2.0,5,A=abstain|B=human|C=ecological,0,C,0.9999962726024654,-3.814697265625e-06
base,abc,oil_extraction_ban,1,100,environment,-1.0,0,A=ecological|B=human|C=abstain,0,A,0.9984988143551904,-0.0015029907226562
base,abc,oil_extraction_ban,1,100,environment,-1.0,0,A=ecological|B=human|C=abstain,1,B,0.0015011822516432,-6.501502990722656
base,abc,oil_extraction_ban,1,100,environment,-1.0,0,A=ecological|B=human|C=abstain,2,C,3.393166388627232e-09,-19.501502990722656
base,abc,oil_extraction_ban,1,100,environment,-1.0,1,A=ecological|B=abstain|C=human,0,A,0.0229773698337365,-3.7732467651367183
base,abc,oil_extraction_ban,1,100,environment,-1.0,1,A=ecological|B=abstain|C=human,2,B,3.3201845517295662e-09,-19.52324676513672
base,abc,oil_extraction_ban,1,100,environment,-1.0,1,A=ecological|B=abstain|C=human,1,C,0.977022626846079,-0.0232467651367187
base,abc,oil_extraction_ban,1,100,environment,-1.0,2,A=human|B=ecological|C=abstain,1,A,0.9914224623364488,-0.0086135864257812
base,abc,oil_extraction_ban,1,100,environment,-1.0,2,A=human|B=ecological|C=abstain,0,B,0.0085774849616623,-4.758613586425781
base,abc,oil_extraction_ban,1,100,environment,-1.0,2,A=human|B=ecological|C=abstain,2,C,5.2701889061932474e-08,-16.75861358642578
base,abc,oil_extraction_ban,1,100,environment,-1.0,3,A=human|B=abstain|C=ecological,1,A,0.6791786325208153,-0.386871337890625
base,abc,oil_extraction_ban,1,100,environment,-1.0,3,A=human|B=abstain|C=ecological,2,B,9.813997075720677e-08,-16.136871337890625
base,abc,oil_extraction_ban,1,100,environment,-1.0,3,A=human|B=abstain|C=ecological,0,C,0.3208212693392139,-1.136871337890625
base,abc,oil_extraction_ban,1,100,environment,-1.0,4,A=abstain|B=ecological|C=human,2,A,2.061152578652718e-09,-20.0
base,abc,oil_extraction_ban,1,100,environment,-1.0,4,A=abstain|B=ecological|C=human,0,B,5.043474071619149e-07,-14.5
base,abc,oil_extraction_ban,1,100,environment,-1.0,4,A=abstain|B=ecological|C=human,1,C,0.9999994935914402,0.0
base,abc,oil_extraction_ban,1,100,environment,-1.0,5,A=abstain|B=human|C=ecological,2,A,6.691566665744557e-10,-21.125003814697266
base,abc,oil_extraction_ban,1,100,environment,-1.0,5,A=abstain|B=human|C=ecological,1,B,2.902311983268993e-06,-12.750003814697266
base,abc,oil_extraction_ban,1,100,environment,-1.0,5,A=abstain|B=human|C=ecological,0,C,0.9999970970188602,-3.814697265625e-06
base,abc,oil_extraction_ban,1,10,anchor,0.0,0,A=ecological|B=human|C=abstain,0,A,0.9975273725014548,-0.0024757385253906
base,abc,oil_extraction_ban,1,10,anchor,0.0,0,A=ecological|B=human|C=abstain,1,B,0.0024726231458722,-6.002475738525391
base,abc,oil_extraction_ban,1,10,anchor,0.0,0,A=ecological|B=human|C=abstain,2,C,4.3526730361882114e-09,-19.25247573852539
base,abc,oil_extraction_ban,1,10,anchor,0.0,1,A=ecological|B=abstain|C=human,0,A,0.0179862099153459,-4.018150329589844
base,abc,oil_extraction_ban,1,10,anchor,0.0,1,A=ecological|B=abstain|C=human,2,B,2.598971803004907e-09,-19.768150329589844
base,abc,oil_extraction_ban,1,10,anchor,0.0,1,A=ecological|B=abstain|C=human,1,C,0.9820137874856822,-0.0181503295898437
base,abc,oil_extraction_ban,1,10,anchor,0.0,2,A=human|B=ecological|C=abstain,1,A,0.9914224828951578,-0.0086135864257812
base,abc,oil_extraction_ban,1,10,anchor,0.0,2,A=human|B=ecological|C=abstain,0,B,0.0085774851395299,-4.758613586425781
base,abc,oil_extraction_ban,1,10,anchor,0.0,2,A=human|B=ecological|C=abstain,2,C,3.196531220368712e-08,-17.25861358642578
base,abc,oil_extraction_ban,1,10,anchor,0.0,3,A=human|B=abstain|C=ecological,1,A,0.6791786135892235,-0.386871337890625
base,abc,oil_extraction_ban,1,10,anchor,0.0,3,A=human|B=abstain|C=ecological,2,B,1.2601421333269404e-07,-15.886871337890623
base,abc,oil_extraction_ban,1,10,anchor,0.0,3,A=human|B=abstain|C=ecological,0,C,0.3208212603965632,-1.136871337890625
base,abc,oil_extraction_ban,1,10,anchor,0.0,4,A=abstain|B=ecological|C=human,2,A,1.6052267178167382e-09,-20.25
base,abc,oil_extraction_ban,1,10,anchor,0.0,4,A=abstain|B=ecological|C=human,0,B,8.315280263293417e-07,-14.0
base,abc,oil_extraction_ban,1,10,anchor,0.0,4,A=abstain|B=ecological|C=human,1,C,0.999999166866747,0.0
base,abc,oil_extraction_ban,1,10,anchor,0.0,5,A=abstain|B=human|C=ecological,2,A,6.691544972541801e-10,-21.12500762939453
base,abc,oil_extraction_ban,1,10,anchor,0.0,5,A=abstain|B=human|C=ecological,1,B,6.144174598103312e-06,-12.000007629394531
base,abc,oil_extraction_ban,1,10,anchor,0.0,5,A=abstain|B=human|C=ecological,0,C,0.9999938551562476,-7.62939453125e-06
base,abc,oil_extraction_ban,10,10,human,1.0,0,A=ecological|B=human|C=abstain,0,A,0.9890130258321276,-0.01104736328125
base,abc,oil_extraction_ban,10,10,human,1.0,0,A=ecological|B=human|C=abstain,1,B,0.0109869422802456,-4.51104736328125
base,abc,oil_extraction_ban,10,10,human,1.0,0,A=ecological|B=human|C=abstain,2,C,3.188762680862101e-08,-17.26104736328125
base,abc,oil_extraction_ban,10,10,human,1.0,1,A=ecological|B=abstain|C=human,0,A,0.0066928509016929,-5.0067138671875
base,abc,oil_extraction_ban,10,10,human,1.0,1,A=ecological|B=abstain|C=human,2,B,3.375523708184235e-09,-19.5067138671875
base,abc,oil_extraction_ban,10,10,human,1.0,1,A=ecological|B=abstain|C=human,1,C,0.9933071457227832,-0.0067138671875
base,abc,oil_extraction_ban,10,10,human,1.0,2,A=human|B=ecological|C=abstain,1,A,0.9975272648640292,-0.0024757385253906
base,abc,oil_extraction_ban,10,10,human,1.0,2,A=human|B=ecological|C=abstain,0,B,0.0024726228790657,-6.002475738525391
base,abc,oil_extraction_ban,10,10,human,1.0,2,A=human|B=ecological|C=abstain,2,C,1.1225690503869825e-07,-16.00247573852539
base,abc,oil_extraction_ban,10,10,human,1.0,3,A=human|B=abstain|C=ecological,1,A,0.9626729407094508,-0.0380401611328125
base,abc,oil_extraction_ban,10,10,human,1.0,3,A=human|B=abstain|C=ecological,2,B,1.7861350592164394e-07,-15.538040161132812
base,abc,oil_extraction_ban,10,10,human,1.0,3,A=human|B=abstain|C=ecological,0,C,0.0373268806770432,-3.2880401611328125
base,abc,oil_extraction_ban,10,10,human,1.0,4,A=abstain|B=ecological|C=human,2,A,2.335592318881235e-09,-19.875
base,abc,oil_extraction_ban,10,10,human,1.0,4,A=abstain|B=ecological|C=human,0,B,3.05902226211162e-07,-15.0
base,abc,oil_extraction_ban,10,10,human,1.0,4,A=abstain|B=ecological|C=human,1,C,0.9999996917621814,0.0
base,abc,oil_extraction_ban,10,10,human,1.0,5,A=abstain|B=human|C=ecological,2,A,9.736123492089488e-10,-20.75000762939453
base,abc,oil_extraction_ban,10,10,human,1.0,5,A=abstain|B=human|C=ecological,1,B,7.889262578563946e-06,-11.750007629394531
base,abc,oil_extraction_ban,10,10,human,1.0,5,A=abstain|B=human|C=ecological,0,C,0.999992109763809,-7.62939453125e-06
base,abc,oil_extraction_ban,100,10,human,2.0,0,A=ecological|B=human|C=abstain,0,A,0.9525740472958736,-0.0485877990722656
base,abc,oil_extraction_ban,100,10,human,2.0,0,A=ecological|B=human|C=abstain,1,B,0.0474258692181725,-3.0485877990722656
base,abc,oil_extraction_ban,100,10,human,2.0,0,A=ecological|B=human|C=abstain,2,C,8.348595397901092e-08,-16.298587799072266
base,abc,oil_extraction_ban,100,10,human,2.0,1,A=ecological|B=abstain|C=human,0,A,0.0005527786362329,-7.500553131103516
base,abc,oil_extraction_ban,100,10,human,2.0,1,A=ecological|B=abstain|C=human,2,B,1.2494618070281602e-09,-20.500553131103516
base,abc,oil_extraction_ban,100,10,human,2.0,1,A=ecological|B=abstain|C=human,1,C,0.9994472201143052,-0.0005531311035156
base,abc,oil_extraction_ban,100,10,human,2.0,2,A=human|B=ecological|C=abstain,1,A,0.99966460849792,-0.000335693359375
base,abc,oil_extraction_ban,100,10,human,2.0,2,A=human|B=ecological|C=abstain,0,B,0.0003353501165878,-8.000335693359375
base,abc,oil_extraction_ban,100,10,human,2.0,2,A=human|B=ecological|C=abstain,2,C,4.1385492188551474e-08,-17.000335693359375
base,abc,oil_extraction_ban,100,10,human,2.0,3,A=human|B=abstain|C=ecological,1,A,0.9968272760204168,-0.0031776428222656
base,abc,oil_extraction_ban,100,10,human,2.0,3,A=human|B=abstain|C=ecological,2,B,4.1268028391107886e-08,-17.003177642822266
base,abc,oil_extraction_ban,100,10,human,2.0,3,A=human|B=abstain|C=ecological,0,C,0.0031726827115548,-5.753177642822266
base,abc,oil_extraction_ban,100,10,human,2.0,4,A=abstain|B=ecological|C=human,2,A,1.6052278719642581e-09,-20.25
base,abc,oil_extraction_ban,100,10,human,2.0,4,A=abstain|B=ecological|C=human,0,B,1.1253516187445057e-07,-16.0
base,abc,oil_extraction_ban,100,10,human,2.0,4,A=abstain|B=ecological|C=human,1,C,0.9999998858596104,0.0
base,abc,oil_extraction_ban,100,10,human,2.0,5,A=abstain|B=human|C=ecological,2,A,1.1032448551527486e-09,-20.625011444091797
base,abc,oil_extraction_ban,100,10,human,2.0,5,A=abstain|B=human|C=ecological,1,B,1.0129990969698055e-05,-11.500011444091797
base,abc,oil_extraction_ban,100,10,human,2.0,5,A=abstain|B=human|C=ecological,0,C,0.9999898689057856,-1.1444091796875e-05
base,abc,oil_extraction_ban,1000,10,human,3.0,0,A=ecological|B=human|C=abstain,0,A,0.7310583687067156,-0.313262939453125
base,abc,oil_extraction_ban,1000,10,human,3.0,0,A=ecological|B=human|C=abstain,1,B,0.2689413441435327,-1.313262939453125
base,abc,oil_extraction_ban,1000,10,human,3.0,0,A=ecological|B=human|C=abstain,2,C,2.871497516061943e-07,-15.063262939453123
base,abc,oil_extraction_ban,1000,10,human,3.0,1,A=ecological|B=abstain|C=human,0,A,7.484622748023605e-05,-9.500076293945312
base,abc,oil_extraction_ban,1000,10,human,3.0,1,A=ecological|B=abstain|C=human,2,B,4.058348350028223e-10,-21.625076293945312
base,abc,oil_extraction_ban,1000,10,human,3.0,1,A=ecological|B=abstain|C=human,1,C,0.9999251533666847,-7.62939453125e-05
base,abc,oil_extraction_ban,1000,10,human,3.0,2,A=human|B=ecological|C=abstain,1,A,0.9998765371848284,-0.0001220703125
base,abc,oil_extraction_ban,1000,10,human,3.0,2,A=human|B=ecological|C=abstain,0,B,0.0001233945675648,-9.0001220703125
base,abc,oil_extraction_ban,1000,10,human,3.0,2,A=human|B=ecological|C=abstain,2,C,6.824760668126773e-08,-16.5001220703125
base,abc,oil_extraction_ban,1000,10,human,3.0,3,A=human|B=abstain|C=ecological,1,A,0.998830464683652,-0.0011711120605468
base,abc,oil_extraction_ban,1000,10,human,3.0,3,A=human|B=abstain|C=ecological,2,B,2.508062453552023e-08,-17.501171112060547
base,abc,oil_extraction_ban,1000,10,human,3.0,3,A=human|B=abstain|C=ecological,0,C,0.0011695102357234,-6.751171112060547
base,abc,oil_extraction_ban,1000,10,human,3.0,4,A=abstain|B=ecological|C=human,2,A,1.1032559854522711e-09,-20.625
base,abc,oil_extraction_ban,1000,10,human,3.0,4,A=abstain|B=ecological|C=human,0,B,4.1399375428269264e-08,-17.0
base,abc,oil_extraction_ban,1000,10,human,3.0,4,A=abstain|B=ecological|C=human,1,C,0.9999999574973686,0.0
base,abc,oil_extraction_ban,1000,10,human,3.0,5,A=abstain|B=human|C=ecological,2,A,8.592113820019735e-10,-20.87500762939453
base,abc,oil_extraction_ban,1000,10,human,3.0,5,A=abstain|B=human|C=ecological,1,B,6.144174596935574e-06,-12.000007629394531
base,abc,oil_extraction_ban,1000,10,human,3.0,5,A=abstain|B=human|C=ecological,0,C,0.9999938549661916,-7.62939453125e-06
base,abc,oil_extraction_ban,10000,10,human,4.0,0,A=ecological|B=human|C=abstain,0,A,0.4378234238212278,-0.8259391784667969
base,abc,oil_extraction_ban,10000,10,human,4.0,0,A=ecological|B=human|C=abstain,1,B,0.5621764042077056,-0.5759391784667969
base,abc,oil_extraction_ban,10000,10,human,4.0,0,A=ecological|B=human|C=abstain,2,C,1.7197106657850945e-07,-15.575939178466797
base,abc,oil_extraction_ban,10000,10,human,4.0,1,A=ecological|B=abstain|C=human,0,A,5.829126564026136e-05,-9.750057220458984
base,abc,oil_extraction_ban,10000,10,human,4.0,1,A=ecological|B=abstain|C=human,2,B,3.5815391443803067e-10,-21.750057220458984
base,abc,oil_extraction_ban,10000,10,human,4.0,1,A=ecological|B=abstain|C=human,1,C,0.9999417083762058,-5.7220458984375e-05
base,abc,oil_extraction_ban,10000,10,human,4.0,2,A=human|B=ecological|C=abstain,1,A,0.9999832663373626,-1.52587890625e-05
base,abc,oil_extraction_ban,10000,10,human,4.0,2,A=human|B=ecological|C=abstain,0,B,1.670142130961915e-05,-11.000015258789062
